set_id,set_name,card_name,card_number,rarity,market_price,sell_price,profit,image_url
sv9,Journey Together,Brock's Scouting,179,Ultra Rare,2.77,3.99,0.8,https://images.pokemontcg.io/sv9/179_hires.png
sv9,Journey Together,Iris's Fighting Spirit,180,Ultra Rare,1.78,2.99,0.82,https://images.pokemontcg.io/sv9/180_hires.png
sv9,Journey Together,Ruffian,181,Ultra Rare,0.73,0.99,-0.07,https://images.pokemontcg.io/sv9/181_hires.png
sv9,Journey Together,Volcanion ex,182,Special Illustration Rare,19.58,26.99,6.33,https://images.pokemontcg.io/sv9/182_hires.png
sv9,Journey Together,Iono's Bellibolt ex,183,Special Illustration Rare,43.0,58.99,13.98,https://images.pokemontcg.io/sv9/183_hires.png
sv9,Journey Together,Lillie's Clefairy ex,184,Special Illustration Rare,125.46,169.99,39.3,https://images.pokemontcg.io/sv9/184_hires.png
sv9,Journey Together,N's Zoroark ex,185,Special Illustration Rare,50.6,68.99,16.09,https://images.pokemontcg.io/sv9/185_hires.png
sv9,Journey Together,Hop's Zacian ex,186,Special Illustration Rare,37.55,50.99,11.66,https://images.pokemontcg.io/sv9/186_hires.png
sv9,Journey Together,Salamence ex,187,Special Illustration Rare,55.74,75.99,17.75,https://images.pokemontcg.io/sv9/187_hires.png
sv9,Journey Together,Iono's Bellibolt ex,188,Hyper Rare,13.01,17.99,4.16,https://images.pokemontcg.io/sv9/188_hires.png
sv9,Journey Together,N's Zoroark ex,189,Hyper Rare,15.71,21.99,5.34,https://images.pokemontcg.io/sv9/189_hires.png
sv9,Journey Together,Spiky Energy,190,Hyper Rare,4.63,6.99,1.86,https://images.pokemontcg.io/sv9/190_hires.png
