set_id,set_name,card_name,card_number,rarity,market_price,sell_price,profit,image_url
sv7,Stellar Crown,Galvantula ex,159,Ultra Rare,1.73,2.99,0.87,https://images.pokemontcg.io/sv7/159_hires.png
sv7,Stellar Crown,Dachsbun ex,160,Ultra Rare,3.01,4.99,1.54,https://images.pokemontcg.io/sv7/160_hires.png
sv7,Stellar Crown,Medicham ex,161,Ultra Rare,1.03,1.99,0.6,https://images.pokemontcg.io/sv7/161_hires.png
sv7,Stellar Crown,Orthworm ex,162,Ultra Rare,1.04,1.99,0.59,https://images.pokemontcg.io/sv7/162_hires.png
sv7,Stellar Crown,Briar,163,Ultra Rare,2.16,2.99,0.44,https://images.pokemontcg.io/sv7/163_hires.png
sv7,Stellar Crown,Crispin,164,Ultra Rare,15.41,20.99,4.67,https://images.pokemontcg.io/sv7/164_hires.png
sv7,Stellar Crown,Kofu,165,Ultra Rare,0.84,1.99,0.79,https://images.pokemontcg.io/sv7/165_hires.png
sv7,Stellar Crown,Lacey,166,Ultra Rare,2.47,3.99,1.1,https://images.pokemontcg.io/sv7/166_hires.png
sv7,Stellar Crown,Hydrapple ex,167,Special Illustration Rare,21.74,29.99,7.08,https://images.pokemontcg.io/sv7/167_hires.png
sv7,Stellar Crown,Galvantula ex,168,Special Illustration Rare,15.82,21.99,5.23,https://images.pokemontcg.io/sv7/168_hires.png
sv7,Stellar Crown,Dachsbun ex,169,Special Illustration Rare,46.05,62.99,14.81,https://images.pokemontcg.io/sv7/169_hires.png
sv7,Stellar Crown,Terapagos ex,170,Special Illustration Rare,33.68,45.99,10.68,https://images.pokemontcg.io/sv7/170_hires.png
sv7,Stellar Crown,Briar,171,Special Illustration Rare,13.03,17.99,4.14,https://images.pokemontcg.io/sv7/171_hires.png
sv7,Stellar Crown,Lacey,172,Special Illustration Rare,17.96,24.99,6.01,https://images.pokemontcg.io/sv7/172_hires.png
sv7,Stellar Crown,Terapagos ex,173,Hyper Rare,10.61,14.99,3.65,https://images.pokemontcg.io/sv7/173_hires.png
sv7,Stellar Crown,Area Zero Underdepths,174,Hyper Rare,9.71,13.99,3.57,https://images.pokemontcg.io/sv7/174_hires.png
sv7,Stellar Crown,Bravery Charm,175,Hyper Rare,5.6,7.99,1.86,https://images.pokemontcg.io/sv7/175_hires.png
