set_id,set_name,card_name,card_number,rarity,market_price,sell_price,profit,image_url
base4,Base Set 2,Vulpix,99,Common,1.17,1.99,0.46,https://images.pokemontcg.io/base4/99_hires.png
base4,Base Set 2,Computer Search,101,Rare,2.57,3.99,1.0,https://images.pokemontcg.io/base4/101_hires.png
base4,Base Set 2,Imposter Professor Oak,102,Rare,2.72,3.99,0.85,https://images.pokemontcg.io/base4/102_hires.png
base4,Base Set 2,Item Finder,103,Rare,8.73,10.99,1.64,https://images.pokemontcg.io/base4/103_hires.png
base4,Base Set 2,Lass,104,Rare,2.93,3.99,0.64,https://images.pokemontcg.io/base4/104_hires.png
base4,Base Set 2,Pokémon Breeder,105,Rare,4.33,5.99,1.19,https://images.pokemontcg.io/base4/105_hires.png
base4,Base Set 2,Pokémon Trader,106,Rare,3.37,4.99,1.18,https://images.pokemontcg.io/base4/106_hires.png
base4,Base Set 2,Scoop Up,107,Rare,5.23,6.99,1.26,https://images.pokemontcg.io/base4/107_hires.png
base4,Base Set 2,Super Energy Removal,108,Rare,2.79,3.99,0.78,https://images.pokemontcg.io/base4/108_hires.png
base4,Base Set 2,Professor Oak,116,Uncommon,1.35,1.99,0.28,https://images.pokemontcg.io/base4/116_hires.png
base4,Base Set 2,Double Colorless Energy,124,Uncommon,2.75,3.99,0.82,https://images.pokemontcg.io/base4/124_hires.png
base4,Base Set 2,Fire Energy,126,,1.02,1.99,0.61,https://images.pokemontcg.io/base4/126_hires.png
