set_id,set_name,card_name,card_number,rarity,market_price,sell_price,profit,image_url
base5,Team Rocket,Dark Charizard,21,Rare,141.02,169.99,23.74,https://images.pokemontcg.io/base5/21_hires.png
base5,Team Rocket,Dark Dragonite,22,Rare,47.56,57.99,8.45,https://images.pokemontcg.io/base5/22_hires.png
base5,Team Rocket,Dark Dugtrio,23,Rare,11.9,14.99,2.36,https://images.pokemontcg.io/base5/23_hires.png
base5,Team Rocket,Dark Golbat,24,Rare,11.9,14.99,2.36,https://images.pokemontcg.io/base5/24_hires.png
base5,Team Rocket,Dark Gyarados,25,Rare,29.4,35.99,5.25,https://images.pokemontcg.io/base5/25_hires.png
base5,Team Rocket,Dark Hypno,26,Rare,13.48,16.99,2.72,https://images.pokemontcg.io/base5/26_hires.png
base5,Team Rocket,Dark Machamp,27,Rare,15.16,18.99,2.98,https://images.pokemontcg.io/base5/27_hires.png
base5,Team Rocket,Dark Magneton,28,Rare,12.94,15.99,2.29,https://images.pokemontcg.io/base5/28_hires.png
base5,Team Rocket,Dark Slowbro,29,Rare,16.29,19.99,2.82,https://images.pokemontcg.io/base5/29_hires.png
base5,Team Rocket,Dark Vileplume,30,Rare,12.22,14.99,2.04,https://images.pokemontcg.io/base5/30_hires.png
base5,Team Rocket,Dark Weezing,31,Rare,8.4,10.99,1.97,https://images.pokemontcg.io/base5/31_hires.png
base5,Team Rocket,Dark Charmeleon,32,Uncommon,22.75,27.99,4.13,https://images.pokemontcg.io/base5/32_hires.png
base5,Team Rocket,Dark Dragonair,33,Uncommon,12.85,15.99,2.38,https://images.pokemontcg.io/base5/33_hires.png
base5,Team Rocket,Dark Electrode,34,Uncommon,4.3,5.99,1.22,https://images.pokemontcg.io/base5/34_hires.png
base5,Team Rocket,Dark Flareon,35,Uncommon,21.01,25.99,3.93,https://images.pokemontcg.io/base5/35_hires.png
base5,Team Rocket,Dark Gloom,36,Uncommon,4.81,5.99,0.71,https://images.pokemontcg.io/base5/36_hires.png
base5,Team Rocket,Dark Golduck,37,Uncommon,9.94,11.99,1.4,https://images.pokemontcg.io/base5/37_hires.png
base5,Team Rocket,Dark Jolteon,38,Uncommon,19.77,23.99,3.22,https://images.pokemontcg.io/base5/38_hires.png
base5,Team Rocket,Dark Kadabra,39,Uncommon,6.19,7.99,1.27,https://images.pokemontcg.io/base5/39_hires.png
base5,Team Rocket,Dark Machoke,40,Uncommon,5.6,6.99,0.89,https://images.pokemontcg.io/base5/40_hires.png
base5,Team Rocket,Dark Muk,41,Uncommon,3.69,4.99,0.86,https://images.pokemontcg.io/base5/41_hires.png
base5,Team Rocket,Dark Persian,42,Uncommon,3.7,4.99,0.85,https://images.pokemontcg.io/base5/42_hires.png
base5,Team Rocket,Dark Primeape,43,Uncommon,4.55,5.99,0.97,https://images.pokemontcg.io/base5/43_hires.png
base5,Team Rocket,Dark Rapidash,44,Uncommon,6.39,7.99,1.07,https://images.pokemontcg.io/base5/44_hires.png
base5,Team Rocket,Dark Vaporeon,45,Uncommon,20.17,24.99,3.8,https://images.pokemontcg.io/base5/45_hires.png
base5,Team Rocket,Dark Wartortle,46,Uncommon,12.57,15.99,2.66,https://images.pokemontcg.io/base5/46_hires.png
base5,Team Rocket,Magikarp,47,Uncommon,7.65,9.99,1.75,https://images.pokemontcg.io/base5/47_hires.png
base5,Team Rocket,Porygon,48,Uncommon,4.11,4.99,0.44,https://images.pokemontcg.io/base5/48_hires.png
base5,Team Rocket,Abra,49,Common,2.98,3.99,0.59,https://images.pokemontcg.io/base5/49_hires.png
base5,Team Rocket,Charmander,50,Common,12.64,15.99,2.59,https://images.pokemontcg.io/base5/50_hires.png
base5,Team Rocket,Dark Raticate,51,Common,1.51,1.99,0.12,https://images.pokemontcg.io/base5/51_hires.png
base5,Team Rocket,Diglett,52,Common,3.01,3.99,0.56,https://images.pokemontcg.io/base5/52_hires.png
base5,Team Rocket,Dratini,53,Common,3.43,4.99,1.12,https://images.pokemontcg.io/base5/53_hires.png
base5,Team Rocket,Drowzee,54,Common,1.7,2.99,0.9,https://images.pokemontcg.io/base5/54_hires.png
base5,Team Rocket,Eevee,55,Common,9.75,11.99,1.59,https://images.pokemontcg.io/base5/55_hires.png
base5,Team Rocket,Ekans,56,Common,1.81,2.99,0.79,https://images.pokemontcg.io/base5/56_hires.png
base5,Team Rocket,Grimer,57,Common,2.86,3.99,0.71,https://images.pokemontcg.io/base5/57_hires.png
base5,Team Rocket,Koffing,58,Common,2.63,3.99,0.94,https://images.pokemontcg.io/base5/58_hires.png
base5,Team Rocket,Machop,59,Common,2.23,2.99,0.37,https://images.pokemontcg.io/base5/59_hires.png
base5,Team Rocket,Magnemite,60,Common,2.27,2.99,0.33,https://images.pokemontcg.io/base5/60_hires.png
base5,Team Rocket,Mankey,61,Common,2.09,2.99,0.51,https://images.pokemontcg.io/base5/61_hires.png
base5,Team Rocket,Meowth,62,Common,2.46,2.99,0.14,https://images.pokemontcg.io/base5/62_hires.png
base5,Team Rocket,Oddish,63,Common,2.85,3.99,0.72,https://images.pokemontcg.io/base5/63_hires.png
base5,Team Rocket,Ponyta,64,Common,1.99,2.99,0.61,https://images.pokemontcg.io/base5/64_hires.png
base5,Team Rocket,Psyduck,65,Common,7.07,8.99,1.36,https://images.pokemontcg.io/base5/65_hires.png
base5,Team Rocket,Rattata,66,Common,1.85,2.99,0.75,https://images.pokemontcg.io/base5/66_hires.png
base5,Team Rocket,Slowpoke,67,Common,2.94,3.99,0.63,https://images.pokemontcg.io/base5/67_hires.png
base5,Team Rocket,Squirtle,68,Common,12.16,14.99,2.1,https://images.pokemontcg.io/base5/68_hires.png
base5,Team Rocket,Voltorb,69,Common,1.97,2.99,0.63,https://images.pokemontcg.io/base5/69_hires.png
base5,Team Rocket,Zubat,70,Common,1.81,2.99,0.79,https://images.pokemontcg.io/base5/70_hires.png
base5,Team Rocket,Here Comes Team Rocket!,71,Rare,15.34,18.99,2.8,https://images.pokemontcg.io/base5/71_hires.png
base5,Team Rocket,Rocket's Sneak Attack,72,Rare,13.52,16.99,2.68,https://images.pokemontcg.io/base5/72_hires.png
base5,Team Rocket,The Boss's Way,73,Uncommon,1.76,2.99,0.84,https://images.pokemontcg.io/base5/73_hires.png
base5,Team Rocket,Challenge!,74,Uncommon,2.92,3.99,0.65,https://images.pokemontcg.io/base5/74_hires.png
base5,Team Rocket,Digger,75,Uncommon,2.18,2.99,0.42,https://images.pokemontcg.io/base5/75_hires.png
base5,Team Rocket,Imposter Oak's Revenge,76,Uncommon,8.63,10.99,1.74,https://images.pokemontcg.io/base5/76_hires.png
base5,Team Rocket,Nightly Garbage Run,77,Uncommon,2.02,2.99,0.58,https://images.pokemontcg.io/base5/77_hires.png
base5,Team Rocket,Sleep!,79,Common,1.55,1.99,0.08,https://images.pokemontcg.io/base5/79_hires.png
base5,Team Rocket,Rainbow Energy,80,Rare,11.58,13.99,1.7,https://images.pokemontcg.io/base5/80_hires.png
base5,Team Rocket,Full Heal Energy,81,Uncommon,1.65,1.99,-0.02,https://images.pokemontcg.io/base5/81_hires.png
base5,Team Rocket,Potion Energy,82,Uncommon,1.83,2.99,0.77,https://images.pokemontcg.io/base5/82_hires.png
base5,Team Rocket,Dark Raichu,83,Rare Secret,189.93,227.99,31.15,https://images.pokemontcg.io/base5/83_hires.png
