set_id,set_name,card_name,card_number,rarity,market_price,sell_price,profit,image_url
base3,Fossil,Tentacruel,44,Uncommon,6.16,7.99,1.3,https://images.pokemontcg.io/base3/44_hires.png
base3,Fossil,Weezing,45,Uncommon,5.04,6.99,1.45,https://images.pokemontcg.io/base3/45_hires.png
base3,Fossil,Ekans,46,Common,2.0,2.99,0.6,https://images.pokemontcg.io/base3/46_hires.png
base3,Fossil,Geodude,47,Common,4.54,5.99,0.98,https://images.pokemontcg.io/base3/47_hires.png
base3,Fossil,Grimer,48,Common,4.04,4.99,0.51,https://images.pokemontcg.io/base3/48_hires.png
base3,Fossil,Horsea,49,Common,4.43,5.99,1.09,https://images.pokemontcg.io/base3/49_hires.png
base3,Fossil,Kabuto,50,Common,22.05,26.99,3.86,https://images.pokemontcg.io/base3/50_hires.png
base3,Fossil,Krabby,51,Common,2.8,3.99,0.77,https://images.pokemontcg.io/base3/51_hires.png
base3,Fossil,Omanyte,52,Common,4.91,5.99,0.61,https://images.pokemontcg.io/base3/52_hires.png
base3,Fossil,Psyduck,53,Common,8.53,10.99,1.84,https://images.pokemontcg.io/base3/53_hires.png
base3,Fossil,Shellder,54,Common,2.6,3.99,0.97,https://images.pokemontcg.io/base3/54_hires.png
base3,Fossil,Slowpoke,55,Common,7.4,8.99,1.03,https://images.pokemontcg.io/base3/55_hires.png
base3,Fossil,Tentacool,56,Common,2.1,2.99,0.5,https://images.pokemontcg.io/base3/56_hires.png
base3,Fossil,Zubat,57,Common,3.94,4.99,0.61,https://images.pokemontcg.io/base3/57_hires.png
base3,Fossil,Mr. Fuji,58,Uncommon,3.27,3.99,0.3,https://images.pokemontcg.io/base3/58_hires.png
base3,Fossil,Energy Search,59,Common,1.19,1.99,0.44,https://images.pokemontcg.io/base3/59_hires.png
base3,Fossil,Gambler,60,Common,6.79,8.99,1.64,https://images.pokemontcg.io/base3/60_hires.png
base3,Fossil,Mysterious Fossil,62,Common,1.65,1.99,-0.02,https://images.pokemontcg.io/base3/62_hires.png
