set_id,set_name,card_name,card_number,rarity,market_price,sell_price,profit,image_url
base6,Legendary Collection,Dewgong,40,Uncommon,1.64,1.99,-0.01,https://images.pokemontcg.io/base6/40_hires.png
base6,Legendary Collection,Dodrio,41,Uncommon,1.32,1.99,0.31,https://images.pokemontcg.io/base6/41_hires.png
base6,Legendary Collection,Fearow,42,Uncommon,1.9,2.99,0.7,https://images.pokemontcg.io/base6/42_hires.png
base6,Legendary Collection,Golduck,43,Uncommon,2.53,3.99,1.04,https://images.pokemontcg.io/base6/43_hires.png
base6,Legendary Collection,Graveler,44,Uncommon,1.47,1.99,0.16,https://images.pokemontcg.io/base6/44_hires.png
base6,Legendary Collection,Growlithe,45,Uncommon,2.55,3.99,1.02,https://images.pokemontcg.io/base6/45_hires.png
base6,Legendary Collection,Haunter,46,Uncommon,3.47,4.99,1.08,https://images.pokemontcg.io/base6/46_hires.png
base6,Legendary Collection,Ivysaur,47,Uncommon,4.12,4.99,0.43,https://images.pokemontcg.io/base6/47_hires.png
base6,Legendary Collection,Kabuto,48,Uncommon,1.47,1.99,0.16,https://images.pokemontcg.io/base6/48_hires.png
base6,Legendary Collection,Kadabra,49,Uncommon,5.19,6.99,1.3,https://images.pokemontcg.io/base6/49_hires.png
base6,Legendary Collection,Kakuna,50,Uncommon,1.48,1.99,0.15,https://images.pokemontcg.io/base6/50_hires.png
base6,Legendary Collection,Machoke,51,Uncommon,1.71,2.99,0.89,https://images.pokemontcg.io/base6/51_hires.png
base6,Legendary Collection,Magikarp,52,Uncommon,4.64,5.99,0.88,https://images.pokemontcg.io/base6/52_hires.png
base6,Legendary Collection,Meowth,53,Uncommon,2.11,2.99,0.49,https://images.pokemontcg.io/base6/53_hires.png
base6,Legendary Collection,Metapod,54,Uncommon,2.11,2.99,0.49,https://images.pokemontcg.io/base6/54_hires.png
base6,Legendary Collection,Nidorina,55,Uncommon,1.48,1.99,0.15,https://images.pokemontcg.io/base6/55_hires.png
base6,Legendary Collection,Nidorino,56,Uncommon,3.19,3.99,0.38,https://images.pokemontcg.io/base6/56_hires.png
base6,Legendary Collection,Omanyte,57,Uncommon,1.66,2.99,0.94,https://images.pokemontcg.io/base6/57_hires.png
base6,Legendary Collection,Omastar,58,Uncommon,2.17,2.99,0.43,https://images.pokemontcg.io/base6/58_hires.png
base6,Legendary Collection,Primeape,59,Uncommon,1.55,1.99,0.08,https://images.pokemontcg.io/base6/59_hires.png
base6,Legendary Collection,Rapidash,60,Uncommon,1.47,1.99,0.16,https://images.pokemontcg.io/base6/60_hires.png
base6,Legendary Collection,Raticate,61,Uncommon,1.47,1.99,0.16,https://images.pokemontcg.io/base6/61_hires.png
base6,Legendary Collection,Sandslash,62,Uncommon,1.27,1.99,0.36,https://images.pokemontcg.io/base6/62_hires.png
base6,Legendary Collection,Seadra,63,Uncommon,1.79,2.99,0.81,https://images.pokemontcg.io/base6/63_hires.png
base6,Legendary Collection,Snorlax,64,Uncommon,14.34,17.99,2.83,https://images.pokemontcg.io/base6/64_hires.png
base6,Legendary Collection,Tauros,65,Uncommon,1.23,1.99,0.4,https://images.pokemontcg.io/base6/65_hires.png
base6,Legendary Collection,Tentacruel,66,Uncommon,1.24,1.99,0.39,https://images.pokemontcg.io/base6/66_hires.png
base6,Legendary Collection,Bulbasaur,68,Common,3.34,4.99,1.21,https://images.pokemontcg.io/base6/68_hires.png
base6,Legendary Collection,Caterpie,69,Common,1.0,1.99,0.63,https://images.pokemontcg.io/base6/69_hires.png
base6,Legendary Collection,Charmander,70,Common,1.57,1.99,0.06,https://images.pokemontcg.io/base6/70_hires.png
base6,Legendary Collection,Dratini,72,Common,1.02,1.99,0.61,https://images.pokemontcg.io/base6/72_hires.png
base6,Legendary Collection,Eevee,74,Common,3.89,4.99,0.66,https://images.pokemontcg.io/base6/74_hires.png
base6,Legendary Collection,Pidgey,85,Common,1.21,1.99,0.42,https://images.pokemontcg.io/base6/85_hires.png
base6,Legendary Collection,Pikachu,86,Common,3.22,3.99,0.35,https://images.pokemontcg.io/base6/86_hires.png
base6,Legendary Collection,Psyduck,88,Common,5.51,6.99,0.98,https://images.pokemontcg.io/base6/88_hires.png
base6,Legendary Collection,Slowpoke,93,Common,1.32,1.99,0.31,https://images.pokemontcg.io/base6/93_hires.png
base6,Legendary Collection,Squirtle,95,Common,2.18,2.99,0.42,https://images.pokemontcg.io/base6/95_hires.png
base6,Legendary Collection,Vulpix,98,Common,1.15,1.99,0.48,https://images.pokemontcg.io/base6/98_hires.png
base6,Legendary Collection,Full Heal Energy,100,Uncommon,1.04,1.99,0.59,https://images.pokemontcg.io/base6/100_hires.png
base6,Legendary Collection,Potion Energy,101,Uncommon,1.02,1.99,0.61,https://images.pokemontcg.io/base6/101_hires.png
base6,Legendary Collection,Pokémon Breeder,102,Rare,4.49,5.99,1.03,https://images.pokemontcg.io/base6/102_hires.png
base6,Legendary Collection,Pokémon Trader,103,Rare,4.38,5.99,1.14,https://images.pokemontcg.io/base6/103_hires.png
base6,Legendary Collection,Scoop Up,104,Rare,6.94,8.99,1.49,https://images.pokemontcg.io/base6/104_hires.png
base6,Legendary Collection,Challenge!,106,Uncommon,1.81,2.99,0.79,https://images.pokemontcg.io/base6/106_hires.png
